AGE,GENDER,CHILD_TOTAL,DEPENDANTS,PERSONAL_INCOME,SOCSTATUS_WORK_FL,SOCSTATUS_PENS_FL,LOAN_NUM_TOTAL,LOAN_NUM_CLOSED,TARGET
33,0,1,1,30000.0,1,0,1,1.0,1
36,0,2,2,15000.0,1,0,1,0.0,0
55,0,0,0,10000.0,0,1,1,0.0,0
56,1,0,0,6000.0,0,1,1,0.0,0
33,0,0,0,9500.0,1,0,1,0.0,1
64,1,2,0,12000.0,1,1,1,1.0,0
25,0,0,0,24000.0,1,0,1,1.0,0
39,0,2,2,7000.0,1,0,1,0.0,0
36,0,1,1,10000.0,1,0,4,3.0,0
25,0,0,0,15000.0,1,0,1,0.0,0
33,1,2,2,7000.0,1,0,2,2.0,0
49,1,2,1,6000.0,1,0,1,1.0,0
35,0,0,0,30000.0,1,0,1,1.0,0
43,0,0,0,10000.0,1,0,1,0.0,0
40,1,2,1,15000.0,0,1,1,0.0,0
32,0,1,1,28000.0,1,0,1,1.0,0
57,1,2,0,16000.0,0,1,1,0.0,0
25,1,1,1,6000.0,1,0,3,3.0,0
25,0,1,1,12000.0,1,0,1,0.0,0
38,0,2,2,13000.0,1,0,1,0.0,0
38,0,1,1,10000.0,1,0,1,0.0,0
40,0,2,2,15000.0,1,0,1,1.0,0
25,1,0,0,45000.0,1,0,1,1.0,1
44,1,2,2,16000.0,1,0,1,0.0,0
23,1,0,0,10000.0,1,0,1,1.0,0
34,1,0,0,10000.0,1,0,1,0.0,0
62,1,2,0,12000.0,1,1,2,2.0,1
23,0,0,0,17000.0,1,0,1,0.0,0
56,1,2,0,15000.0,1,0,1,0.0,0
55,1,2,0,6000.0,1,0,1,0.0,0
24,1,1,1,6000.0,1,0,1,1.0,0
63,1,3,0,22000.0,0,1,1,1.0,0
38,1,1,1,6500.0,1,0,1,0.0,0
23,0,0,0,10000.0,1,0,1,0.0,0
40,0,1,0,15000.0,1,0,3,2.0,0
51,1,2,0,10000.0,0,1,2,2.0,0
59,1,0,0,11000.0,1,0,3,3.0,0
47,1,1,1,15000.0,1,0,1,0.0,0
40,1,2,2,10000.0,1,0,2,2.0,0
44,1,2,2,10000.0,1,0,1,1.0,1
45,0,2,2,18000.0,1,0,1,0.0,0
53,1,2,0,5500.0,1,0,1,1.0,0
31,1,0,0,10000.0,1,0,1,0.0,0
66,1,3,0,17404.0,1,1,1,0.0,0
22,1,0,0,7000.0,1,0,1,0.0,0
27,1,1,1,9000.0,1,0,1,1.0,0
39,1,2,2,12000.0,1,0,1,0.0,0
33,0,0,0,10000.0,1,0,1,1.0,0
46,1,1,0,9000.0,1,0,1,0.0,0
46,0,0,0,13000.0,1,0,1,0.0,0
23,0,0,0,20000.0,1,0,1,1.0,0
42,0,2,2,15000.0,1,0,1,0.0,0
36,0,2,2,7500.0,1,0,1,0.0,0
42,1,2,0,20000.0,1,0,1,0.0,0
36,1,0,0,18000.0,1,0,1,1.0,0
46,1,0,0,7000.0,1,0,1,0.0,0
33,0,0,0,15000.0,1,0,1,0.0,0
51,1,5,0,10000.0,1,0,5,4.0,0
38,0,2,2,15000.0,1,0,1,1.0,0
50,1,0,0,8000.0,1,0,2,2.0,0
35,0,1,1,15000.0,1,0,1,0.0,1
25,1,1,1,8000.0,1,0,1,1.0,0
51,1,0,0,10000.0,1,0,3,2.0,0
23,1,0,0,12000.0,1,0,1,1.0,0
42,0,0,0,25000.0,1,0,2,2.0,0
38,1,1,1,10000.0,1,0,1,0.0,0
51,0,2,2,18000.0,1,0,1,0.0,0
36,0,2,2,8000.0,1,0,2,2.0,0
43,1,1,0,15500.0,1,0,1,0.0,0
38,1,2,2,8000.0,1,0,1,0.0,0
57,1,3,0,17000.0,1,1,1,0.0,0
40,1,1,1,19000.0,1,0,4,3.0,0
28,1,2,2,10000.0,1,0,2,1.0,1
48,1,2,2,5500.0,1,0,1,0.0,0
33,0,1,0,20000.0,1,0,1,0.0,0
28,0,2,2,16000.0,1,0,1,0.0,0
40,1,3,2,11000.0,1,0,1,1.0,0
36,1,2,2,8000.0,1,0,1,0.0,1
60,1,5,0,9000.0,1,0,2,2.0,0
26,0,1,1,10000.0,1,0,1,0.0,0
46,1,2,0,13000.0,1,0,1,0.0,0
27,1,0,0,15000.0,1,0,1,0.0,0
24,0,1,1,25000.0,1,0,2,0.0,0
53,1,0,0,15000.0,1,1,1,0.0,0
35,1,1,1,8100.0,1,0,1,0.0,0
24,0,0,0,15000.0,1,0,1,0.0,0
53,1,0,0,5000.0,1,0,1,0.0,0
45,1,1,1,9500.0,1,0,1,0.0,0
40,1,0,1,26000.0,1,0,1,1.0,0
53,1,2,0,6200.0,1,0,1,1.0,0
41,1,1,0,10500.0,1,0,1,1.0,0
56,1,0,0,9000.0,0,1,2,1.0,0
45,1,0,0,100000.0,1,0,1,0.0,0
33,1,0,0,6500.0,1,0,1,1.0,0
36,0,1,1,22000.0,1,0,3,3.0,0
53,0,2,0,25000.0,1,0,1,0.0,0
27,0,0,0,14000.0,1,0,1,0.0,0
58,1,0,0,15000.0,1,1,3,3.0,0
61,0,3,1,7000.0,0,1,1,0.0,0
29,1,0,0,20000.0,1,0,1,1.0,0
31,1,0,0,30000.0,1,0,1,1.0,0
61,1,0,0,15000.0,0,1,1,0.0,1
41,1,2,2,9000.0,1,0,1,0.0,0
22,0,0,0,18000.0,1,0,2,1.0,1
22,1,0,0,17000.0,1,0,2,1.0,1
23,1,1,1,15000.0,1,0,1,0.0,0
23,1,1,0,10000.0,1,0,1,0.0,1
34,0,1,1,25000.0,1,0,1,0.0,0
50,1,0,0,7000.0,1,0,1,1.0,0
33,1,1,1,10000.0,1,0,1,1.0,0
36,0,2,2,10000.0,1,0,1,0.0,0
51,1,2,0,10000.0,1,0,1,1.0,0
24,1,1,1,13000.0,1,0,1,1.0,1
33,0,1,1,24500.0,1,0,2,1.0,0
30,0,1,1,16000.0,1,0,1,0.0,0
24,1,1,1,18000.0,1,0,1,0.0,0
33,0,1,1,9000.0,1,0,1,1.0,0
29,1,0,0,12000.0,1,0,1,0.0,0
44,1,1,1,13000.0,1,0,2,2.0,0
34,1,1,1,22000.0,1,0,1,0.0,0
41,1,1,1,7000.0,1,0,1,1.0,0
33,0,1,1,10000.0,1,0,3,2.0,0
26,1,1,1,28000.0,1,0,1,1.0,0
46,1,2,0,7000.0,1,0,1,0.0,0
30,0,2,2,7000.0,1,0,1,0.0,0
57,0,0,0,7500.0,0,1,1,1.0,0
27,0,0,0,25000.0,1,0,3,3.0,0
43,1,2,2,8000.0,1,0,1,0.0,0
35,1,2,2,5000.0,1,0,3,3.0,0
41,1,0,0,25000.0,1,0,1,1.0,1
57,1,4,0,9000.0,0,1,4,3.0,0
39,1,2,0,9000.0,1,0,2,1.0,0
23,1,0,0,15000.0,1,0,1,1.0,0
47,0,1,0,8000.0,1,0,3,3.0,0
39,0,1,1,15000.0,1,0,1,1.0,1
53,0,1,1,10500.0,1,0,1,1.0,0
40,0,1,1,10000.0,1,0,1,0.0,0
65,1,2,0,8000.0,0,1,1,0.0,0
40,0,2,2,12000.0,1,0,1,0.0,0
39,1,1,1,14000.0,1,0,1,1.0,0
28,0,2,2,10000.0,1,0,1,1.0,0
42,1,2,2,10000.0,1,0,2,1.0,1
39,1,1,1,12000.0,1,0,1,0.0,0
40,0,2,2,30000.0,1,0,1,0.0,0
44,0,2,0,10000.0,1,0,1,1.0,0
41,1,2,2,5000.0,1,0,1,0.0,0
41,1,3,1,6700.0,1,0,1,0.0,0
43,1,1,1,9000.0,1,0,1,0.0,0
61,1,0,0,14000.0,1,1,2,1.0,0
32,0,0,0,25000.0,1,0,1,1.0,0
61,1,0,0,10000.0,0,1,1,0.0,0
53,1,5,0,5000.0,0,1,1,0.0,0
23,1,0,0,15000.0,1,0,2,2.0,0
60,1,0,0,19000.0,1,1,1,0.0,0
62,1,1,0,8000.0,1,1,1,0.0,0
47,1,1,0,10000.0,1,0,2,2.0,0
33,1,1,1,8000.0,1,0,1,1.0,0
32,1,2,2,5500.0,1,0,1,1.0,1
23,1,1,1,9000.0,1,0,1,1.0,0
53,0,0,0,18000.0,1,0,1,0.0,1
28,0,0,0,25000.0,1,0,1,1.0,0
33,0,1,1,7500.0,1,0,2,2.0,0
56,0,0,0,15000.0,1,0,2,2.0,0
61,1,0,0,9000.0,0,1,1,0.0,0
26,1,2,2,14000.0,1,0,2,2.0,0
61,1,2,0,8000.0,0,1,1,0.0,0
44,1,1,1,17000.0,1,0,1,1.0,0
26,1,1,1,6000.0,1,0,1,0.0,0
28,0,1,1,21000.0,1,0,1,0.0,0
56,1,1,0,13500.0,1,1,1,0.0,0
23,0,1,1,18000.0,1,0,1,1.0,0
51,0,1,0,9000.0,1,0,1,0.0,0
46,1,3,0,5500.0,1,0,1,0.0,0
48,1,2,0,30000.0,1,0,1,0.0,1
23,0,0,0,11000.0,1,0,1,0.0,0
60,1,0,0,5000.0,1,1,1,0.0,0
26,0,0,0,15000.0,1,0,1,1.0,0
35,1,2,2,5000.0,1,0,1,1.0,0
45,1,1,0,12000.0,1,0,1,0.0,0
33,0,3,3,35000.0,1,0,1,0.0,0
33,1,2,2,16000.0,1,0,2,2.0,0
45,0,1,1,20000.0,1,0,1,1.0,0
40,0,2,2,16000.0,1,0,1,0.0,0
40,1,2,2,9000.0,1,0,4,4.0,0
49,1,0,0,8000.0,1,0,3,3.0,1
53,1,2,0,28000.0,1,0,1,0.0,0
24,1,0,0,11000.0,1,0,1,0.0,0
38,1,1,1,5600.0,1,0,1,0.0,0
25,0,0,0,15000.0,1,0,1,0.0,1
27,1,0,0,10000.0,1,0,1,1.0,0
27,0,0,0,12000.0,1,0,1,0.0,0
23,0,0,1,16000.0,1,0,1,0.0,0
60,1,2,0,8000.0,0,1,1,1.0,0
52,1,2,0,5000.0,1,0,2,2.0,0
45,1,1,1,8500.0,1,0,2,2.0,0
24,0,0,0,15000.0,1,0,2,2.0,0
32,0,0,0,12000.0,1,0,1,0.0,0
39,0,1,1,12900.0,1,0,1,1.0,1
34,0,1,1,6500.0,1,0,2,1.0,0
56,1,2,0,8500.0,1,0,2,2.0,0
41,0,1,1,10000.0,1,0,1,0.0,0
46,0,1,0,10000.0,1,0,1,0.0,0
61,1,0,0,13000.0,1,1,1,1.0,0
28,0,1,1,10000.0,1,0,1,0.0,0
59,1,3,0,13500.0,1,1,2,1.0,0
24,0,1,1,22000.0,1,0,1,1.0,1
49,1,2,0,30000.0,1,0,1,1.0,0
32,0,3,3,15000.0,1,0,1,0.0,0
58,1,5,1,5350.0,0,1,2,1.0,0
42,1,1,0,16000.0,1,0,1,0.0,0
27,1,2,2,6500.0,1,0,1,1.0,1
38,1,2,2,40000.0,1,0,1,1.0,0
30,0,0,0,20000.0,1,0,1,0.0,1
29,1,1,0,10000.0,1,0,1,0.0,0
33,0,1,1,13000.0,1,0,4,4.0,1
34,0,1,1,11000.0,1,1,4,3.0,0
61,0,3,0,5800.0,0,1,1,0.0,0
42,0,2,2,21000.0,1,0,1,0.0,1
29,0,0,0,10000.0,1,0,1,1.0,0
27,1,1,1,5000.0,1,0,1,1.0,0
26,1,1,1,9100.0,1,0,1,1.0,1
58,1,2,0,6000.0,0,1,4,3.0,0
27,1,1,1,5000.0,1,0,1,0.0,0
44,1,1,2,22955.0,1,0,3,2.0,0
50,0,2,2,28000.0,1,0,1,0.0,0
35,1,1,1,8000.0,1,0,3,2.0,1
49,1,0,0,10000.0,1,0,1,0.0,0
24,0,1,1,12000.0,1,0,1,0.0,0
25,0,0,0,17000.0,1,0,1,0.0,0
28,1,1,1,27000.0,1,0,1,0.0,1
38,0,1,1,35000.0,1,0,1,1.0,0
42,1,2,2,15000.0,1,0,1,0.0,0
41,1,2,2,10000.0,1,0,1,1.0,0
58,0,2,0,20000.0,1,1,1,1.0,0
58,1,0,0,10000.0,1,0,1,0.0,0
29,1,1,1,15000.0,1,0,2,1.0,0
45,1,2,2,12000.0,1,0,2,1.0,0
23,1,0,0,6000.0,1,0,1,1.0,0
25,1,1,1,5000.0,1,0,1,1.0,0
40,1,2,1,13000.0,1,0,4,4.0,0
32,0,2,1,5500.0,1,0,3,2.0,0
32,1,2,2,14000.0,1,0,1,0.0,0
57,1,2,0,14000.0,1,0,2,2.0,0
23,1,0,0,7500.0,1,0,1,1.0,0
27,1,1,1,13000.0,1,0,1,0.0,0
29,1,1,1,8000.0,1,0,1,0.0,0
54,0,0,0,10000.0,1,0,1,1.0,0
53,1,0,0,10000.0,1,1,1,0.0,0
27,0,2,2,8500.0,1,0,1,0.0,0
23,1,1,1,12000.0,1,0,2,2.0,0
41,1,2,2,8000.0,1,0,2,2.0,0
33,1,2,2,8000.0,1,0,1,0.0,1
56,1,2,0,9500.0,0,1,1,1.0,0
54,1,5,1,10000.0,0,1,1,1.0,1
55,1,0,0,7200.0,0,1,1,0.0,0
55,0,1,1,5000.0,1,0,1,1.0,0
50,1,0,0,8500.0,1,0,1,0.0,0
29,1,1,1,12000.0,1,0,2,2.0,0
51,1,5,2,10000.0,1,1,1,1.0,0
31,1,1,1,15000.0,1,0,1,0.0,0
49,1,1,1,20000.0,1,0,2,2.0,0
31,1,0,0,20000.0,1,0,2,2.0,0
59,1,2,0,9000.0,0,1,2,2.0,0
37,0,0,0,25000.0,1,0,2,1.0,1
28,0,1,1,30000.0,1,0,1,0.0,1
39,1,1,1,16000.0,1,0,2,2.0,0
23,1,0,0,15000.0,1,0,1,0.0,0
48,1,1,1,13000.0,1,0,1,0.0,0
39,1,2,1,11000.0,1,0,1,0.0,0
49,1,2,1,5000.0,1,0,1,1.0,0
54,1,3,0,10500.0,1,0,1,0.0,0
47,0,0,1,18600.0,1,0,2,2.0,0
43,0,2,0,20000.0,1,0,2,2.0,0
44,1,1,0,15000.0,1,0,5,4.0,0
26,0,1,1,12000.0,1,0,1,1.0,0
40,1,2,1,16000.0,1,0,1,1.0,0
26,1,1,1,9500.0,1,0,1,1.0,0
26,0,2,2,30000.0,1,0,1,0.0,0
44,1,0,0,26000.0,1,0,1,0.0,0
49,1,0,0,18000.0,1,0,1,1.0,0
56,1,2,0,30000.0,1,0,2,0.0,1
45,1,1,0,6000.0,1,0,1,1.0,0
56,1,0,0,5460.0,0,1,1,0.0,0
35,1,1,1,8000.0,1,0,1,1.0,1
37,0,1,1,10000.0,1,0,1,0.0,0
24,0,0,0,10000.0,1,0,1,1.0,1
28,0,1,1,23000.0,1,0,2,1.0,0
63,1,0,0,5600.0,0,1,1,0.0,0
31,0,1,1,12000.0,1,0,2,1.0,0
51,1,2,0,5000.0,1,0,1,0.0,0
54,1,1,0,11000.0,1,0,1,1.0,0
27,0,1,2,18500.0,1,0,1,0.0,0
46,1,1,0,12000.0,1,0,2,2.0,0
43,0,2,2,7000.0,1,0,1,1.0,0
31,1,0,0,23000.0,1,0,2,1.0,1
57,1,0,0,12000.0,0,1,1,1.0,0
52,1,2,0,6000.0,0,1,1,0.0,0
45,1,2,1,7500.0,1,0,2,2.0,0
52,0,2,0,25000.0,1,0,2,2.0,0
32,0,1,1,35000.0,1,0,1,0.0,1
27,0,0,0,10000.0,1,0,1,1.0,0
26,0,0,0,19000.0,1,0,1,1.0,0
30,1,0,0,15000.0,1,0,1,1.0,0
27,0,1,1,15000.0,1,0,3,2.0,0
46,1,2,1,30000.0,1,0,1,0.0,0
32,0,0,0,15000.0,1,0,2,2.0,0
30,0,0,0,18000.0,1,0,1,0.0,0
28,0,0,0,16000.0,1,0,1,1.0,0
40,0,2,2,17000.0,1,0,1,1.0,0
39,1,1,1,6000.0,0,1,2,2.0,0
29,1,0,0,20000.0,1,0,1,0.0,0
26,1,0,0,9500.0,1,0,1,0.0,0
28,1,1,1,16000.0,1,0,1,1.0,0
29,0,2,3,20000.0,1,0,1,0.0,0
54,1,0,0,7500.0,0,1,1,0.0,0
54,1,1,0,16000.0,1,0,1,1.0,0
56,1,1,0,11000.0,1,1,1,0.0,0
37,0,2,2,35000.0,1,0,1,1.0,0
35,1,2,2,11000.0,1,0,5,4.0,0
47,0,1,1,10000.0,1,0,1,0.0,0
31,1,0,0,13000.0,1,0,1,0.0,0
41,1,2,2,20000.0,1,0,1,0.0,0
42,1,1,1,9000.0,1,0,3,3.0,0
32,1,0,0,10000.0,1,0,1,1.0,0
47,0,0,0,12000.0,1,0,1,1.0,0
48,1,1,0,7000.0,1,0,1,0.0,0
61,1,3,0,9000.0,0,1,1,0.0,0
48,1,2,0,12000.0,1,0,1,0.0,0
60,1,0,0,5000.0,1,1,1,1.0,0
37,1,0,0,11000.0,1,0,1,0.0,0
55,0,3,0,15000.0,0,1,3,2.0,0
31,1,2,2,15000.0,1,0,1,0.0,1
29,0,2,2,25000.0,1,0,2,2.0,0
47,0,1,1,15000.0,1,0,1,0.0,1
45,1,2,0,9000.0,1,0,1,0.0,0
53,1,0,0,16000.0,1,0,1,0.0,0
51,1,1,0,6000.0,1,0,1,1.0,0
56,1,2,0,45000.0,1,1,1,1.0,0
35,0,0,0,12000.0,1,0,1,0.0,1
28,0,0,0,20000.0,1,0,1,0.0,0
49,1,0,0,16000.0,1,0,1,0.0,1
43,1,2,2,7600.0,1,0,1,0.0,0
50,0,0,0,5000.0,1,0,1,1.0,0
25,1,1,1,15000.0,1,0,1,0.0,1
44,1,2,2,15000.0,1,0,1,0.0,1
38,1,2,2,12000.0,1,0,1,0.0,0
29,0,0,0,10000.0,1,0,1,0.0,0
40,0,1,1,20000.0,1,0,2,1.0,0
24,0,0,0,10000.0,1,0,1,1.0,0
26,1,1,0,15000.0,1,0,1,1.0,0
42,0,2,2,22000.0,1,0,1,0.0,0
42,1,1,0,13000.0,1,0,2,1.0,0
30,1,1,1,7000.0,1,0,3,2.0,0
27,1,1,1,11000.0,1,0,1,0.0,0
41,0,2,1,7500.0,1,0,1,0.0,1
36,0,1,1,7500.0,1,0,1,1.0,0
27,1,0,0,18000.0,1,0,1,1.0,0
40,1,1,1,8000.0,1,0,5,4.0,0
52,1,1,0,30000.0,1,0,1,0.0,0
44,1,1,1,15000.0,1,0,1,1.0,0
55,0,2,2,13000.0,1,0,1,0.0,0
50,1,2,0,10000.0,1,0,2,0.0,1
39,0,1,1,10000.0,1,0,1,0.0,1
25,0,1,2,15000.0,1,0,2,2.0,0
44,0,0,0,6000.0,1,0,1,0.0,0
51,0,0,0,14000.0,1,0,1,0.0,0
24,1,0,0,16000.0,1,0,1,0.0,0
39,0,1,1,24000.0,1,0,2,2.0,0
31,0,1,1,24000.0,1,0,1,1.0,1
25,0,0,0,23000.0,1,0,2,2.0,0
45,0,2,0,20000.0,1,0,1,1.0,0
52,1,2,0,12000.0,1,0,1,1.0,0
41,0,0,0,18000.0,1,0,2,0.0,0
37,1,3,3,15000.0,1,1,2,1.0,0
27,1,1,1,17000.0,1,0,1,0.0,0
34,1,0,0,15000.0,1,0,2,2.0,0
24,1,2,2,15000.0,1,0,1,1.0,0
33,1,2,2,8000.0,1,0,1,0.0,0
42,0,1,1,25000.0,1,0,2,2.0,0
53,0,0,0,20000.0,1,0,1,1.0,1
44,1,3,1,10000.0,1,0,2,2.0,0
26,0,0,0,8000.0,1,0,1,1.0,0
31,0,0,0,25000.0,1,0,1,0.0,0
54,0,0,0,15000.0,1,0,1,0.0,0
28,1,2,2,7000.0,1,0,1,0.0,0
45,1,0,0,12000.0,1,0,1,1.0,0
52,1,3,0,7200.0,0,1,1,0.0,0
39,0,1,1,13000.0,1,0,1,0.0,0
31,0,1,1,43000.0,1,0,1,0.0,0
49,1,2,0,8000.0,1,0,3,2.0,0
41,1,1,2,13000.0,1,0,3,3.0,0
47,1,1,0,16000.0,1,0,3,3.0,0
53,1,2,0,8000.0,1,0,2,2.0,0
27,1,1,0,25000.0,1,0,1,1.0,0
59,1,2,0,7500.0,0,1,1,0.0,0
23,1,1,1,10000.0,1,0,2,1.0,0
28,1,0,0,18000.0,1,0,3,3.0,0
42,1,2,1,8000.0,1,0,1,0.0,0
31,1,0,0,8000.0,0,1,2,1.0,0
42,1,1,1,10000.0,1,0,1,0.0,0
22,1,0,0,8000.0,1,0,1,0.0,1
53,1,1,0,10200.0,1,1,4,3.0,0
51,1,1,0,8000.0,1,0,3,3.0,0
46,1,2,0,13000.0,1,0,1,1.0,0
61,1,0,0,10500.0,1,1,2,2.0,0
48,1,0,0,9000.0,1,0,2,1.0,0
28,1,2,2,6800.0,1,0,1,0.0,0
32,1,0,0,16000.0,1,0,1,0.0,0
49,1,2,0,6000.0,1,0,1,0.0,0
53,0,0,0,8350.0,0,1,1,1.0,0
25,0,1,1,10000.0,1,0,2,2.0,0
40,0,1,0,15000.0,1,0,1,1.0,0
22,0,0,0,30000.0,1,0,1,0.0,0
45,1,0,0,15000.0,1,0,1,1.0,0
29,0,2,2,27000.0,1,0,1,0.0,0
48,1,1,0,10000.0,1,0,1,0.0,0
23,0,0,0,10000.0,1,0,1,1.0,0
27,0,1,1,30000.0,1,0,2,1.0,0
57,0,0,0,11640.0,1,1,1,0.0,0
36,1,0,0,30000.0,1,0,1,0.0,0
40,0,1,1,15000.0,1,0,1,0.0,0
50,0,0,0,20000.0,1,0,1,0.0,0
45,1,2,0,10000.0,1,0,2,2.0,0
56,0,5,1,25000.0,1,0,1,0.0,0
51,0,2,0,25000.0,1,0,2,2.0,0
23,1,0,0,6500.0,1,0,1,1.0,0
37,1,1,0,8000.0,1,0,2,0.0,0
32,1,1,1,11000.0,1,0,2,2.0,0
38,1,2,2,9600.0,1,0,1,0.0,0
55,1,1,0,10000.0,1,0,1,0.0,0
22,0,0,0,15000.0,1,0,1,1.0,0
24,1,1,1,5000.0,1,0,1,1.0,0
49,0,2,0,25000.0,1,0,1,1.0,0
58,0,0,0,7000.0,1,0,1,0.0,0
49,1,0,0,12500.0,1,0,2,1.0,0
31,1,1,1,6500.0,1,0,3,3.0,0
25,1,0,0,12000.0,1,0,1,1.0,1
48,1,0,0,15000.0,1,0,2,1.0,0
49,0,2,0,20000.0,1,0,2,1.0,0
33,0,1,1,15000.0,1,0,2,2.0,1
49,1,0,0,7000.0,1,0,2,2.0,0
41,0,0,0,45000.0,1,0,2,1.0,0
53,1,0,0,15000.0,1,0,2,1.0,0
35,1,1,1,14000.0,1,0,2,2.0,0
25,1,0,0,12000.0,1,0,1,1.0,0
39,1,2,2,8000.0,1,0,1,0.0,0
30,0,1,1,40000.0,1,0,1,0.0,1
25,0,0,0,12000.0,1,0,1,0.0,0
35,1,3,3,7000.0,1,0,2,2.0,0
23,1,0,0,12000.0,1,0,1,0.0,0
41,1,0,0,10000.0,1,0,7,6.0,0
35,1,1,1,10000.0,1,0,1,1.0,0
34,0,1,0,12000.0,1,0,2,0.0,0
24,1,0,0,28000.0,1,0,1,1.0,0
44,0,2,2,20000.0,1,0,1,1.0,0
46,1,1,1,12000.0,1,0,5,5.0,0
61,1,2,2,10000.0,0,1,1,0.0,0
32,1,1,1,23000.0,1,0,1,0.0,0
53,0,1,1,12000.0,1,0,1,1.0,0
24,0,2,2,5000.0,1,0,1,1.0,0
42,1,1,1,6200.0,1,0,1,0.0,0
30,1,1,0,10000.0,1,0,1,0.0,0
29,0,1,1,23000.0,1,0,5,5.0,1
42,1,1,1,12000.0,1,0,2,1.0,0
53,1,0,0,10000.0,1,0,1,1.0,0
55,1,1,0,8000.0,1,0,1,0.0,0
25,0,1,2,150000.0,1,0,1,1.0,0
53,1,0,0,16000.0,1,1,2,1.0,0
39,0,2,1,17000.0,1,0,1,1.0,0
32,0,3,3,25000.0,1,0,5,4.0,0
31,0,2,2,20000.0,1,0,1,0.0,0
50,1,2,0,5000.0,1,0,2,1.0,0
33,1,1,1,20000.0,1,0,1,0.0,0
24,0,0,0,10000.0,1,0,3,3.0,0
45,1,1,1,12000.0,1,0,1,1.0,0
38,1,1,1,25000.0,1,0,1,1.0,0
52,1,1,0,7000.0,1,0,1,0.0,0
48,1,2,0,14000.0,1,0,1,0.0,0
30,0,0,0,25000.0,1,0,1,1.0,0
37,1,1,1,12000.0,1,0,1,0.0,0
49,1,0,0,7500.0,1,1,3,2.0,0
30,0,0,0,25000.0,1,0,1,0.0,0
27,1,2,2,10000.0,1,0,1,0.0,0
30,0,1,1,15000.0,1,0,1,0.0,0
57,0,3,0,45000.0,1,0,1,1.0,0
31,1,1,1,7000.0,1,0,1,1.0,0
47,0,2,2,20000.0,1,0,2,1.0,0
42,1,1,1,15000.0,1,0,1,0.0,1
58,1,2,0,12000.0,0,1,1,0.0,0
33,1,2,2,35000.0,1,0,1,1.0,0
65,1,0,0,17000.0,1,1,2,1.0,0
40,1,1,0,11000.0,1,0,1,0.0,1
25,1,0,0,40000.0,1,0,1,1.0,1
50,0,0,0,11000.0,1,0,1,0.0,0
46,1,0,0,8500.0,1,0,2,1.0,0
39,0,2,2,35000.0,1,0,1,0.0,0
51,1,2,0,8000.0,0,1,1,0.0,0
60,1,0,0,10000.0,1,0,2,1.0,0
33,1,1,1,12000.0,1,0,1,0.0,0
59,1,0,0,9000.0,1,1,2,0.0,0
23,1,0,0,7200.0,1,0,1,1.0,0
58,1,0,0,10000.0,0,1,1,0.0,0
58,1,3,0,22000.0,1,0,1,0.0,0
32,1,2,2,5000.0,1,0,1,0.0,0
28,1,1,1,15000.0,1,0,2,1.0,0
28,0,1,1,22000.0,1,0,1,0.0,0
39,1,1,1,20000.0,1,0,1,1.0,1
48,1,3,0,7000.0,1,0,1,0.0,0
34,0,0,0,5000.0,1,0,1,1.0,0
33,0,1,1,19000.0,1,0,1,0.0,0
59,1,0,0,7000.0,0,1,3,2.0,0
61,1,2,0,20000.0,1,1,2,1.0,0
53,1,0,0,8000.0,1,0,1,0.0,0
61,1,2,0,6500.0,0,1,1,1.0,0
31,0,0,0,17000.0,1,0,1,0.0,1
26,0,0,0,26000.0,1,0,2,2.0,0
48,1,2,0,9000.0,1,1,1,0.0,0
27,1,1,1,6000.0,1,0,1,1.0,0
42,1,0,0,15000.0,1,0,1,0.0,0
55,0,0,0,10000.0,1,0,1,0.0,0
47,1,1,1,27000.0,1,0,1,0.0,1
51,1,1,0,7000.0,0,1,1,0.0,0
51,1,0,0,6400.0,0,1,1,1.0,0
32,0,3,3,17000.0,1,0,1,0.0,0
43,1,1,0,5000.0,1,0,1,0.0,0
32,1,0,0,27000.0,1,0,1,0.0,0
30,0,1,1,23000.0,1,0,2,1.0,0
60,0,2,0,20000.0,0,1,2,2.0,0
38,1,1,1,10500.0,1,0,4,3.0,0
32,1,0,0,7500.0,1,0,2,2.0,0
29,1,0,0,11000.0,1,0,1,1.0,1
39,1,1,1,30000.0,1,0,1,1.0,0
28,1,1,1,20000.0,1,0,1,1.0,0
53,1,1,1,9000.0,1,0,1,0.0,1
40,1,1,0,12000.0,1,0,1,0.0,0
49,1,1,0,12000.0,1,0,1,0.0,0
50,1,3,0,18000.0,1,0,2,1.0,0
61,1,3,0,7000.0,0,1,2,1.0,0
36,1,1,1,7900.0,1,0,3,3.0,0
30,0,1,1,6000.0,1,0,1,0.0,0
47,1,0,0,12000.0,1,0,1,1.0,0
26,1,0,0,10000.0,1,0,1,0.0,0
24,1,0,0,18000.0,1,0,1,0.0,0
34,0,1,1,7000.0,1,0,2,2.0,0
62,1,0,0,15000.0,0,1,1,1.0,0
54,1,0,0,5000.0,0,1,1,1.0,0
51,1,1,0,17000.0,1,1,1,0.0,0
54,0,0,0,8000.0,1,0,1,0.0,0
51,1,2,0,20000.0,1,0,1,0.0,0
57,1,5,1,22000.0,1,1,5,4.0,1
53,1,3,0,6000.0,1,0,2,2.0,0
35,1,2,2,8000.0,1,0,1,1.0,0
29,0,0,0,35000.0,1,0,1,0.0,0
32,1,2,2,9000.0,1,0,1,0.0,0
32,0,2,2,10000.0,1,0,1,0.0,0
